epoch,loss,val_loss
0,0.15432755649089813,0.13277260959148407
1,0.11418494582176208,0.09455457329750061
2,0.08324422687292099,0.07570171356201172
3,0.07337319850921631,0.07202520221471786
4,0.07124461978673935,0.07061734795570374
5,0.07014203816652298,0.06972113996744156
6,0.06930246949195862,0.06906116008758545
7,0.06853435188531876,0.06847177445888519
8,0.06781396269798279,0.06785882264375687
9,0.06702029705047607,0.06695646792650223
10,0.06607656180858612,0.06596381962299347
11,0.0650056004524231,0.06499611586332321
12,0.06367763131856918,0.06370718032121658
13,0.06198691576719284,0.061847932636737823
14,0.05994757264852524,0.05939570814371109
15,0.05758707970380783,0.057022590190172195
16,0.05487678945064545,0.0543384775519371
17,0.052042778581380844,0.051422666758298874
18,0.0490768663585186,0.048602424561977386
19,0.04621792584657669,0.045857030898332596
20,0.04371245577931404,0.043435826897621155
21,0.041557829827070236,0.04146558418869972
22,0.03981927037239075,0.03987858444452286
23,0.03835728019475937,0.038614481687545776
24,0.037103306502103806,0.037783220410346985
25,0.03614563122391701,0.036801528185606
26,0.035447195172309875,0.03646865859627724
27,0.03498266637325287,0.0358404703438282
28,0.03457653522491455,0.03577987477183342
29,0.034253187477588654,0.03545701503753662
30,0.03398134931921959,0.035506416112184525
31,0.03370870649814606,0.03510180860757828
32,0.033423732966184616,0.03466491773724556
33,0.03310942277312279,0.03434748947620392
34,0.032767154276371,0.03408130630850792
35,0.03240317851305008,0.03381046652793884
36,0.032007597386837006,0.033524006605148315
37,0.031577520072460175,0.03287984058260918
38,0.031125113368034363,0.03242618218064308
39,0.030591772869229317,0.03200921416282654
40,0.03007569909095764,0.031438831239938736
41,0.02941480651497841,0.030771782621741295
42,0.028746861964464188,0.030069652944803238
43,0.027984868735074997,0.029151642695069313
44,0.027216225862503052,0.028614602982997894
45,0.026411626487970352,0.027661513537168503
46,0.025524966418743134,0.026902832090854645
47,0.02462991513311863,0.026311710476875305
48,0.02374153584241867,0.024916326627135277
49,0.022816317155957222,0.024081412702798843
50,0.021934671327471733,0.023166542872786522
51,0.021043410524725914,0.022327274084091187
52,0.020140809938311577,0.02160715125501156
53,0.019289329648017883,0.020754868164658546
54,0.018532808870077133,0.01987961120903492
55,0.01779022254049778,0.01929335482418537
56,0.01715376414358616,0.01911132223904133
57,0.016532622277736664,0.018133483827114105
58,0.01597651280462742,0.017753925174474716
59,0.015474950894713402,0.01731971651315689
60,0.015074526891112328,0.016986360773444176
61,0.014726553112268448,0.01667068898677826
62,0.014364481903612614,0.016358017921447754
63,0.014065608382225037,0.01600109413266182
64,0.013849366456270218,0.015779057517647743
65,0.013605908490717411,0.015652816742658615
66,0.01333864126354456,0.015462089329957962
67,0.013166575692594051,0.015284715220332146
68,0.012961705215275288,0.015068101696670055
69,0.01283710915595293,0.014945520088076591
70,0.012626999989151955,0.014915905892848969
71,0.012494544498622417,0.01479843258857727
72,0.012348966673016548,0.014539049938321114
73,0.012228218838572502,0.014465931802988052
74,0.012104866094887257,0.014285214245319366
75,0.011935916729271412,0.014133636839687824
76,0.011799860745668411,0.014064396731555462
77,0.011720738373696804,0.014057621359825134
78,0.011582786217331886,0.013979541137814522
79,0.01148608885705471,0.013839907944202423
80,0.011382685974240303,0.013908149674534798
81,0.01128813624382019,0.013539168983697891
82,0.01119389571249485,0.013665957376360893
83,0.011102404445409775,0.01354814600199461
84,0.011029169894754887,0.013427557423710823
85,0.010891060344874859,0.013445649296045303
86,0.01083711814135313,0.013245049864053726
87,0.010766210965812206,0.013435455039143562
88,0.010648530907928944,0.013106019236147404
89,0.010600143112242222,0.013288469053804874
90,0.010522961616516113,0.013105913996696472
91,0.010436958633363247,0.013143799267709255
92,0.010409361682832241,0.012964444234967232
93,0.010310395620763302,0.013155688531696796
94,0.010254761204123497,0.013325488194823265
95,0.010201074182987213,0.012914576567709446
96,0.010133739560842514,0.01301104761660099
97,0.010060996748507023,0.013299631886184216
98,0.010022438131272793,0.012938573956489563
99,0.009962650947272778,0.01279855240136385
100,0.009918232448399067,0.01276490744203329
101,0.009839092381298542,0.013025021180510521
102,0.009819230996072292,0.012662632390856743
103,0.009760606102645397,0.012673717923462391
104,0.009716512635350227,0.012556705623865128
105,0.0096456753090024,0.012596613727509975
106,0.009612033143639565,0.012416034936904907
107,0.00957487989217043,0.012413520365953445
108,0.00951729528605938,0.012530356645584106
109,0.00949118286371231,0.012539156712591648
110,0.009426477365195751,0.012607819400727749
111,0.009383326396346092,0.012326094321906567
112,0.009341365657746792,0.012488278560340405
113,0.009312198497354984,0.0125819006934762
114,0.009267567656934261,0.012679181061685085
115,0.009229661896824837,0.012290563434362411
116,0.009213150478899479,0.012176722288131714
117,0.009148504585027695,0.012417127378284931
118,0.009157557971775532,0.012125542387366295
119,0.009093616157770157,0.012250857427716255
120,0.00905007403343916,0.012180456891655922
121,0.0090089226141572,0.012166743166744709
122,0.009004328399896622,0.012034041807055473
123,0.008926266804337502,0.01237387116998434
124,0.008915230631828308,0.012118282727897167
125,0.008914852514863014,0.012034524232149124
126,0.00887139793485403,0.012324301525950432
127,0.008820069022476673,0.012186436913907528
128,0.00879391748458147,0.012294088490307331
129,0.008760341443121433,0.0123179005458951
130,0.008743778802454472,0.012164056301116943
131,0.008700034581124783,0.012125862762331963
132,0.008666515350341797,0.011998738162219524
133,0.008621473796665668,0.01213748473674059
134,0.008603213354945183,0.012182379141449928
135,0.008567241951823235,0.011928736232221127
136,0.008548079989850521,0.012138497084379196
137,0.008531433530151844,0.011933605186641216
138,0.008532037027180195,0.011929809115827084
139,0.008498933166265488,0.011891084723174572
140,0.008456200361251831,0.01202827226370573
141,0.00844009779393673,0.011908696964383125
142,0.008421272039413452,0.012039359658956528
143,0.008413598872721195,0.011948258616030216
144,0.008377490565180779,0.011871307156980038
145,0.008349956944584846,0.011945530772209167
146,0.008311579935252666,0.011798607185482979
147,0.008313116617500782,0.011964715085923672
148,0.008288941346108913,0.011839963495731354
149,0.008217621594667435,0.011867194436490536
150,0.008187984116375446,0.011957612819969654
151,0.00818224810063839,0.011780866421759129
152,0.00813906267285347,0.011754128150641918
153,0.008147483691573143,0.011487687937915325
154,0.008104587905108929,0.011968772858381271
155,0.008067242801189423,0.011862347833812237
156,0.008073315024375916,0.011577011086046696
157,0.008052476681768894,0.011625165119767189
158,0.008016499690711498,0.011553033255040646
159,0.007972518913447857,0.011670829728245735
