epoch,loss,val_loss
0,0.018199080601334572,0.008853388950228691
1,0.009096725843846798,0.014407046139240265
2,0.007508561015129089,0.006326299626380205
3,0.0062102521769702435,0.004812351427972317
4,0.00560799241065979,0.0036862727720290422
5,0.004719236399978399,0.006541641894727945
6,0.0038709223736077547,0.002581170527264476
7,0.003832112066447735,0.00252512632869184
8,0.002860622713342309,0.0031777629628777504
9,0.0024168191011995077,0.0016326059121638536
10,0.0023891576565802097,0.0014530968619510531
11,0.0018186129163950682,0.0012236012844368815
12,0.0015566997462883592,0.0011539262486621737
13,0.0012635942548513412,0.002602011663839221
14,0.0010213424684479833,0.0006435218965634704
15,0.0008136642281897366,0.0004903377266600728
16,0.0006110052927397192,0.00043480200110934675
17,0.0005305456579662859,0.0005382075323723257
18,0.00041445664828643203,0.00021150338579900563
19,0.0002786954282782972,0.00023013580357655883
20,0.00025439620367251337,9.731795580592006e-05
21,0.00020160239364486188,0.00011918188101844862
22,0.00024397163360845298,0.00017577569815330207
23,0.00011857621575472876,5.640344170387834e-05
24,0.00015317540965043008,3.492796895443462e-05
25,0.00012134554708609357,5.425201015896164e-05
26,9.329532622359693e-05,3.7168400012888014e-05
27,0.00010505942191230133,4.624430584954098e-05
28,9.116515866480768e-05,3.168320836266503e-05
29,8.61149892443791e-05,4.313008321332745e-05
30,0.00010005452350014821,2.5009354430949315e-05
31,8.747730316827074e-05,2.7298829081701115e-05
32,0.00011742228525690734,6.090803071856499e-05
33,8.089074253803119e-05,4.209498001728207e-05
34,9.772944758879021e-05,2.188022517657373e-05
35,6.584219227079302e-05,2.312346623511985e-05
36,8.887111471267417e-05,2.3261422029463574e-05
37,8.194873225875199e-05,6.628076516790316e-05
38,7.90670164860785e-05,3.334903885843232e-05
39,0.00013387127546593547,2.7531623345566913e-05
40,0.00010379859304521233,3.382861177669838e-05
41,8.671738760313019e-05,3.942926923627965e-05
42,9.537963342154399e-05,4.4119093217886984e-05
43,8.280145266326144e-05,2.30678833759157e-05
44,7.424678915413097e-05,2.725579724938143e-05
45,0.00010583850234979764,2.768440572253894e-05
46,8.136560063576326e-05,2.7238902475801297e-05
47,0.00012928058276884258,6.232976011233404e-05
48,7.638298848178238e-05,4.293449819670059e-05
