epoch,loss,val_loss
0,0.021015839651226997,0.009657645598053932
1,0.00971674732863903,0.006863799877464771
2,0.008498943410813808,0.008826030418276787
3,0.006473693065345287,0.005416379775851965
4,0.0058902837336063385,0.004321903456002474
5,0.005057456903159618,0.006356427446007729
6,0.004323198925703764,0.0039241318590939045
7,0.0035091754980385303,0.006478780414909124
8,0.0029153097420930862,0.0019478652393445373
9,0.002358956728130579,0.0015451509971171618
10,0.0020891749300062656,0.001385479117743671
11,0.0015826919116079807,0.0010667729657143354
12,0.001285043777897954,0.000776358530856669
13,0.0009745067800395191,0.0009707812569104135
14,0.0007348129292950034,0.000403775367885828
15,0.0005645433557219803,0.00028443237533792853
16,0.0004174888599663973,0.0003675791376736015
17,0.0003089470264967531,0.00024264684179797769
18,0.0003033093817066401,0.00012330453319009393
19,0.00017660965386312455,0.00017812239821068943
20,0.00015577503654640168,8.15021267044358e-05
21,0.00013418163871392608,6.297232175711542e-05
22,0.0001037170150084421,5.852707545273006e-05
23,0.00010132036550203338,4.732106754090637e-05
24,9.047475759871304e-05,0.0001028944825520739
25,8.274204446934164e-05,0.0002157229173462838
26,7.946805999381468e-05,3.303402991150506e-05
27,8.153459202731028e-05,0.0002046384324785322
28,7.785661000525579e-05,6.860674329800531e-05
29,7.436239684466273e-05,4.345074194134213e-05
30,8.737354073673487e-05,3.760748586500995e-05
31,7.13017288944684e-05,2.727568062255159e-05
32,7.896117313066497e-05,8.193711255444214e-05
33,8.042894478421658e-05,4.062349398736842e-05
34,7.136122439987957e-05,9.784965368453413e-05
35,7.846909284126014e-05,2.6847172193811275e-05
36,7.971232116688043e-05,7.126826676540077e-05
37,7.147872383939102e-05,0.000681689998600632
38,7.588192966068164e-05,0.0001683001173660159
39,7.587519939988852e-05,2.4704146198928356e-05
40,8.344642265001312e-05,3.728341107489541e-05
41,7.227130845421925e-05,4.085306863998994e-05
42,8.376943878829479e-05,0.00018624802760314196
43,6.41437727608718e-05,2.8207874493091367e-05
44,7.196757360361516e-05,3.324489443912171e-05
45,7.191267650341615e-05,2.6758680178318173e-05
46,7.628410094184801e-05,3.560268669389188e-05
47,6.580899935215712e-05,2.443897392367944e-05
48,7.097984780557454e-05,2.9522039767471142e-05
49,7.283774903044105e-05,3.135523002129048e-05
50,7.204279972938821e-05,8.818168134894222e-05
51,8.003890252439305e-05,0.00013537786435335875
52,6.88561558490619e-05,0.00011499003448989242
53,6.714493065373972e-05,3.736492362804711e-05
54,7.09818268660456e-05,2.4809864044073038e-05
55,6.831547216279432e-05,3.682857277453877e-05
56,6.809533078921959e-05,4.8568672355031595e-05
57,6.855442188680172e-05,2.5970781280193478e-05
58,6.170467531774193e-05,5.676418004441075e-05
59,6.0019166994607076e-05,6.510349339805543e-05
60,6.740730896126479e-05,2.491465420462191e-05
61,6.44757819827646e-05,5.9935784520348534e-05
62,6.434277747757733e-05,2.7086851332569495e-05
63,6.538272282341495e-05,0.00010324454342480749
64,0.00012714415788650513,3.735417340067215e-05
65,4.679041376220994e-05,7.249430927913636e-05
66,5.7502205891069025e-05,3.645667675300501e-05
67,6.49981593596749e-05,5.8185036323266104e-05
68,6.208894774317741e-05,3.3476091630291194e-05
69,6.300425593508407e-05,3.588107938412577e-05
70,5.9234778746031225e-05,3.219427162548527e-05
71,5.5369131587212905e-05,2.5798415663302876e-05
72,5.6112192396540195e-05,3.504963024170138e-05
73,6.433433736674488e-05,2.6075593268615194e-05
74,5.229901580605656e-05,2.836351632140577e-05
75,5.946432429482229e-05,9.462845628149807e-05
76,5.2887207857565954e-05,6.182882498251274e-05
77,5.4263036872725934e-05,3.172768992953934e-05
78,5.4501193517353386e-05,3.463924440438859e-05
79,5.4901833209441975e-05,6.54487157589756e-05
80,5.3342133469413966e-05,4.867781535722315e-05
81,6.671997107332572e-05,5.616788985207677e-05
82,5.3600710089085624e-05,3.1973631848813966e-05
83,5.2500254241749644e-05,2.7579861125559546e-05
84,5.5661905207671225e-05,3.104434654233046e-05
85,4.854875078308396e-05,3.8337602745741606e-05
86,5.359808710636571e-05,5.0018930778605863e-05
87,5.435063212644309e-05,3.454926627455279e-05
88,4.8118370614247397e-05,4.2857245716731995e-05
89,5.5779983085813e-05,6.16550532868132e-05
90,5.510752816917375e-05,2.6988926038029604e-05
91,5.754769881605171e-05,2.3488193619414233e-05
92,5.434923878055997e-05,4.548465949483216e-05
93,5.0725262553896755e-05,6.057715290808119e-05
94,5.4775893659098074e-05,3.9909271436044946e-05
95,5.949315527686849e-05,2.682114609342534e-05
96,4.723417805507779e-05,4.749935396830551e-05
97,5.151782534085214e-05,2.579982901806943e-05
98,5.481315383804031e-05,2.7594089260674082e-05
99,6.261104135774076e-05,7.79248948674649e-05
100,4.6359768020920455e-05,5.216742283664644e-05
101,5.319783667800948e-05,2.9030292353127152e-05
102,5.374666943680495e-05,2.4332253815373406e-05
103,4.946611443301663e-05,3.63810031558387e-05
104,5.80575579078868e-05,3.325378929730505e-05
105,5.4470747272716835e-05,6.710210436722264e-05
106,4.9513928388478234e-05,0.00012114900164306164
107,5.2931602112948895e-05,4.3771618948085234e-05
108,5.384158430388197e-05,2.5996778276748955e-05
109,4.930981231154874e-05,0.0001122391113312915
110,5.277055606711656e-05,0.00010921070497715846
111,5.159506690688431e-05,3.907535210601054e-05
112,5.353031156118959e-05,6.003083035466261e-05
113,5.503063221112825e-05,0.0002942633000202477
114,5.2354585932334885e-05,3.561051926226355e-05
115,5.520327249541879e-05,3.613578519434668e-05
116,5.0805181672330946e-05,0.00013935370952822268
117,5.2440107538132e-05,9.337119263364002e-05
118,5.329874693416059e-05,6.865954492241144e-05
119,5.411781603470445e-05,2.5505625671939924e-05
120,5.152078301762231e-05,6.884078175062314e-05
121,5.164805770618841e-05,2.8090926207369193e-05
122,5.457974839373492e-05,6.07421352469828e-05
123,5.3292424126993865e-05,2.616252277221065e-05
124,5.529643385671079e-05,2.638906880747527e-05
125,5.7807563280221075e-05,4.258379340171814e-05
126,5.1097744290018454e-05,3.9220612961798906e-05
127,5.2502931794151664e-05,8.04516821517609e-05
128,5.4864056437509134e-05,6.39112331555225e-05
129,5.4801112128188834e-05,2.993016823893413e-05
130,5.068216341896914e-05,3.421569272177294e-05
131,5.2057672291994095e-05,4.266500400262885e-05
132,4.8152171075344086e-05,4.997833093511872e-05
133,5.469716779771261e-05,2.9574612199212424e-05
134,5.733770740334876e-05,2.3556154701509513e-05
135,4.875179365626536e-05,4.056212128489278e-05
136,5.296292147249915e-05,6.82276368024759e-05
137,4.864043148700148e-05,0.00011014701158273965
138,5.655713539454155e-05,3.999557884526439e-05
139,4.787934813066386e-05,3.966673102695495e-05
140,5.435449565993622e-05,2.879907151509542e-05
