epoch,loss,val_loss
0,0.14920593798160553,0.06954395025968552
1,0.05935657396912575,0.05499064922332764
2,0.05349161475896835,0.052068669348955154
3,0.05048777908086777,0.04869234934449196
4,0.046537790447473526,0.044028423726558685
5,0.041394755244255066,0.0389072522521019
6,0.036397214978933334,0.033781684935092926
7,0.031219689175486565,0.028798114508390427
8,0.02652687020599842,0.024271713569760323
9,0.022362269461154938,0.02045341581106186
10,0.018821829929947853,0.01723404787480831
11,0.015913963317871094,0.014644401147961617
12,0.013622762635350227,0.01268216222524643
13,0.011760813184082508,0.010929139330983162
14,0.010141560807824135,0.009438474662601948
15,0.008745307102799416,0.00827140361070633
16,0.007578019518405199,0.007158104795962572
17,0.006619748659431934,0.006329425610601902
18,0.005819598212838173,0.005578076001256704
19,0.005167599301785231,0.0049615358002483845
20,0.0046062227338552475,0.004450676497071981
21,0.004120232071727514,0.0040457057766616344
22,0.0036874182987958193,0.003624876029789448
23,0.0033031951170414686,0.0032324455678462982
24,0.0029674693942070007,0.002933984389528632
25,0.002681659534573555,0.002654371550306678
26,0.0024263611994683743,0.002407986903563142
27,0.0021990106906741858,0.0022003687918186188
28,0.0019987064879387617,0.001998752821236849
29,0.001823390950448811,0.0018315694760531187
30,0.0016653842758387327,0.0017015121411532164
31,0.0015265864785760641,0.0015769980382174253
32,0.001398567226715386,0.0014336847234517336
33,0.0012860533315688372,0.0013317010598257184
34,0.0011809170246124268,0.00120827357750386
35,0.0010886254021897912,0.0011198179563507438
36,0.0010031870333477855,0.0010489575797691941
37,0.0009269688744097948,0.000985997379757464
38,0.0008565124589949846,0.0008852496976032853
39,0.0007903102086856961,0.0008388785645365715
40,0.0007348869112320244,0.0007793168188072741
41,0.0006777560920454562,0.0007147726719267666
42,0.0006292518810369074,0.0006576281739398837
43,0.0005837817443534732,0.0006434967508539557
44,0.0005426261923275888,0.0005629401421174407
45,0.0005040075047872961,0.000522488378919661
46,0.00046872306847944856,0.0005002223770134151
47,0.00043569403351284564,0.00046422291779890656
48,0.00040543198701925576,0.00042076458339579403
49,0.0003788013127632439,0.0003879362193401903
50,0.00035034382017329335,0.0003739401581697166
51,0.00032891129376366735,0.00033415373764000833
52,0.00030520715517923236,0.0003214481985196471
53,0.0002872833574656397,0.000302385218674317
54,0.0002666218497324735,0.0002706266532186419
55,0.0002493844658602029,0.00025429026572965086
56,0.00023440102813765407,0.00023827132827136666
57,0.0002187593054259196,0.0002389432193012908
58,0.0002054099750239402,0.00022528461704496294
59,0.00019188408623449504,0.0002207395009463653
60,0.0001795619900804013,0.00018607158563099802
61,0.00016914478328544647,0.00022353527310770005
62,0.0001582010736456141,0.00016621577378828079
63,0.00014916998043190688,0.00014937187370378524
64,0.00013927479449193925,0.0001438982435502112
65,0.00013210068573243916,0.000131260632770136
66,0.00012392402277328074,0.00013465482334140688
67,0.00011702664050972089,0.00012321825488470495
68,0.0001100310473702848,0.00010840396862477064
69,0.00010282186121912673,0.00011020188685506582
70,9.771460463525727e-05,0.0001067478078766726
71,9.177606989396736e-05,0.0001288835337618366
72,8.721163612790406e-05,8.605231414549053e-05
73,8.260465983767062e-05,8.022789552342147e-05
74,7.847609231248498e-05,8.054015052039176e-05
75,7.34701898181811e-05,7.871081470511854e-05
76,6.93840192980133e-05,6.693445175187662e-05
77,6.593618309125304e-05,6.783213029848412e-05
78,6.351753836497664e-05,6.640132050961256e-05
79,5.933396823820658e-05,6.283049879129976e-05
80,5.6901259085861966e-05,5.626292113447562e-05
81,5.3543717513093725e-05,5.922128548263572e-05
82,5.080626579001546e-05,5.552692891797051e-05
83,4.866261951974593e-05,4.4866941607324407e-05
84,4.534997424343601e-05,4.389106834423728e-05
85,4.402225749799982e-05,4.698539123637602e-05
86,4.1542447434039786e-05,4.0046645153779536e-05
87,3.9631086110603064e-05,4.2671075789257884e-05
88,3.760572144528851e-05,3.941955219488591e-05
89,3.601107528083958e-05,3.4417891583871096e-05
90,3.397085311007686e-05,3.346637822687626e-05
91,3.28442947648e-05,3.726710565388203e-05
92,3.087328150286339e-05,3.3652730053290725e-05
93,2.9794535294058733e-05,2.6182115107076243e-05
94,2.8466773073887452e-05,2.5920537154888734e-05
95,2.7556658096727915e-05,2.4426422896794975e-05
96,2.5984692911151797e-05,2.3230239094118588e-05
97,2.5196010028594173e-05,2.34915114560863e-05
98,2.3997241441975348e-05,2.2867292500450276e-05
99,2.3259815861820243e-05,2.007820876315236e-05
