epoch,loss,val_loss
0,0.13528215885162354,0.05945691466331482
1,0.05471009388566017,0.052413459867239
2,0.05087100341916084,0.0489889420568943
3,0.0465172715485096,0.0439702533185482
4,0.04144349694252014,0.03873701021075249
5,0.03616887331008911,0.03357914462685585
6,0.03128917142748833,0.028861645609140396
7,0.026677271351218224,0.024446090683341026
8,0.022442527115345,0.020378945395350456
9,0.018656430765986443,0.016918102279305458
10,0.015426055528223515,0.013992071151733398
11,0.012808118015527725,0.01172996498644352
12,0.010793331079185009,0.010016840882599354
13,0.009220222011208534,0.00856942031532526
14,0.007935324683785439,0.00739612802863121
15,0.006865660659968853,0.006555244326591492
16,0.00598166324198246,0.0057031819596886635
17,0.005248788744211197,0.0050767106004059315
18,0.004626579117029905,0.004439143929630518
19,0.004121220204979181,0.003964669536799192
20,0.0036860827822238207,0.003606235608458519
21,0.003313874127343297,0.00327199324965477
22,0.0029841370414942503,0.003014465793967247
23,0.002691417234018445,0.0026506970170885324
24,0.0024285735562443733,0.002388392109423876
25,0.0021986751817166805,0.002171853557229042
26,0.0019831559620797634,0.0019817024003714323
27,0.0017902599647641182,0.001780629507265985
28,0.001617200905457139,0.0016352685634046793
29,0.0014655411941930652,0.0014695102581754327
30,0.0013272773940116167,0.001349422032944858
31,0.0012090298114344478,0.0012266576522961259
32,0.0010979026556015015,0.0011133000953122973
33,0.0010015912121161819,0.0010359447915107012
34,0.0009107716614380479,0.0009307388099841774
35,0.000832039921078831,0.0008679312886670232
36,0.0007581653771921992,0.0007900521741248667
37,0.0006942857289686799,0.0007224995642900467
38,0.0006361802807077765,0.0006738810916431248
39,0.0005785963730886579,0.000608261558227241
40,0.0005341029027476907,0.000560497457627207
41,0.0004847844538744539,0.0005207597278058529
42,0.00044568124576471746,0.0004645190201699734
43,0.0004076343902852386,0.0004428308457136154
44,0.000375203147996217,0.00038356095319613814
45,0.0003434943500906229,0.00034712470369413495
46,0.0003161730710417032,0.00033639304456301033
47,0.0002908059977926314,0.00030202631023712456
48,0.0002671588445082307,0.00027416786178946495
49,0.0002466737059876323,0.000288546783849597
50,0.00022581197845283896,0.00023511055042035878
51,0.00020839930220972747,0.0002138982090400532
52,0.00019100929785054177,0.00019453295681159943
53,0.00017784476222004741,0.00017455013585276902
54,0.00016277260147035122,0.00015918129065539688
55,0.00015117171278689057,0.00016120390500873327
56,0.00014050833124201745,0.00014196638949215412
57,0.0001300406438531354,0.0001353943080175668
58,0.00011899917444679886,0.00012290467566344887
59,0.0001105383489630185,0.00012366556620690972
60,0.00010210113396169618,0.00011669682135106996
61,9.572767885401845e-05,0.00010467800893820822
62,8.83147949934937e-05,0.00011420890950830653
63,8.238051668740809e-05,7.863515929784626e-05
64,7.579127850476652e-05,7.441548950737342e-05
65,7.135716441553086e-05,7.310516957659274e-05
66,6.616075552301481e-05,6.214103632373735e-05
67,6.149555701995268e-05,5.737329047406092e-05
68,5.764349771197885e-05,5.814735413878225e-05
69,5.3267180192051455e-05,5.34911741851829e-05
70,5.033953129895963e-05,4.631611591321416e-05
71,4.6756267693126574e-05,5.145459726918489e-05
72,4.4078689825255424e-05,4.0384002204518765e-05
73,4.109223300474696e-05,3.738898885785602e-05
74,3.841479338007048e-05,4.134630580665544e-05
75,3.6185352655593306e-05,3.17664016620256e-05
76,3.4068078093696386e-05,3.2648269552737474e-05
77,3.213040326954797e-05,2.8533571821753867e-05
78,3.014587127836421e-05,3.1461415346711874e-05
79,2.803708048304543e-05,2.490277802280616e-05
80,2.6960116883856244e-05,2.2863408958073705e-05
81,2.4900800781324506e-05,2.2002703190082684e-05
82,2.394321018073242e-05,2.4754324840614572e-05
83,2.2428868760471232e-05,2.0784131265827455e-05
84,2.1267871488817036e-05,2.6278403311152942e-05
85,1.9940765923820436e-05,1.9322746084071696e-05
86,1.90145947271958e-05,2.0344474251032807e-05
87,1.8213024304714054e-05,1.8373877537669614e-05
88,1.689069358690176e-05,1.610313483979553e-05
89,1.5945854102028534e-05,1.3346380001166835e-05
90,1.5028968846308999e-05,1.3363697689783294e-05
91,1.4344328519655392e-05,1.4935482795408461e-05
92,1.3593028597824741e-05,1.1582906154217198e-05
93,1.2980924111616332e-05,9.961710020434111e-06
94,1.2735343261738308e-05,1.0014899089583196e-05
95,1.180671461042948e-05,1.2095971214876045e-05
96,1.1319174518575892e-05,1.041180712491041e-05
97,1.0870950063690543e-05,8.490328582411166e-06
98,1.0069303243653849e-05,8.901806722860783e-06
99,9.692371349956375e-06,8.853828148858156e-06
100,9.17261786526069e-06,1.0037556421593763e-05
101,8.918125786294695e-06,9.409637641510926e-06
102,8.738235919736326e-06,6.407623004633933e-06
103,8.210025043808855e-06,7.0882497311686166e-06
104,7.827041372365784e-06,6.517052042909199e-06
105,7.441301022481639e-06,5.346566013031406e-06
106,6.978921646805247e-06,8.403267202083953e-06
107,6.928697075636592e-06,8.030981007323135e-06
108,6.538045454362873e-06,5.445741408038884e-06
109,6.399147878255462e-06,6.280215984588722e-06
110,6.1082409956725314e-06,4.210179668007186e-06
111,5.938039521424798e-06,6.068881248211255e-06
112,5.619546300295042e-06,4.781225925398758e-06
113,5.378803052735748e-06,4.7169291974569205e-06
114,5.0791063586075325e-06,6.2455433180730324e-06
115,5.168432380742161e-06,5.2097716434218455e-06
116,4.9333807510265615e-06,4.771822659677127e-06
117,4.514894044405082e-06,5.028295618103584e-06
118,4.414534032548545e-06,4.407124379213201e-06
119,4.403419552545529e-06,3.6291371543484274e-06
120,4.111893304070691e-06,2.7244812372373417e-05
121,4.067589998157928e-06,5.976471129542915e-06
122,3.897508577210829e-06,3.7280601645761635e-06
123,3.945972821384203e-06,3.915635716111865e-06
124,3.6638450637838105e-06,3.049220595130464e-06
125,3.5471941828291165e-06,2.705121687540668e-06
126,3.5917043987865327e-06,4.947798515786417e-06
127,3.3883436572068604e-06,2.153519744751975e-06
128,3.209160695405444e-06,3.960396043112269e-06
129,3.1895019674266223e-06,2.4700709673197707e-06
130,2.9506584269256564e-06,2.303639121237211e-06
131,2.957471224362962e-06,2.6316211005905643e-06
132,2.9450791316776304e-06,2.6135992357012583e-06
133,2.9606330826936755e-06,2.111953790517873e-06
134,2.7075273010268575e-06,3.7977349620632594e-06
135,2.6247034838888794e-06,1.8760202920020674e-06
136,2.6006721327576088e-06,1.984026312129572e-06
137,2.576555971245398e-06,4.981567144568544e-06
138,2.5283104605478e-06,1.9269641597929876e-06
139,2.5369899958604947e-06,2.463546479702927e-06
140,2.3179677555162925e-06,2.559056383688585e-06
141,2.4088085410767235e-06,1.5635595218554954e-06
142,2.4377857243962353e-06,1.6330875496350927e-06
